study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
vaccination_study_06	T/NK	leiden:4	4	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.0344735316582614	0.9140406485658056	0.1204328830924557	0.6970340827948937	0.0	0.2142857142857142	1.5	1.0	cluster_consensus_marker_source_support	Plasma Cell:2; T Cell:1; Plasmablast:1	CD8 Cytotoxic / T Effector Memory:2; CD4 Naive / T Central Memory:1; T Cell:1	Blood Cell:4	Blood Cell:4	Blood Cell:2; T Cell:2	CD8 Cytotoxic / T Effector Memory:4	CD4 T Effector Memory:2; CD4 Naive / T Central Memory:1; not_available:1	882.0	1357.5	4.577711582183838
vaccination_study_06	Myeloid/DC	leiden:18	4	Plasmacytoid DC	True	Plasmacytoid DC	1.442544093169757	0.8450465002873613	0.5974975928823958	0.7774299447917936	0.25	0.2857142857142857	2.0	0.625	cluster_consensus_marker_source_support	B Cell:1; NK Cell:1; Non-Classical Monocyte:1; Memory B Cell:1	Plasmacytoid DC:4	Plasmacytoid DC:4	Blood Cell:2; CD8 T Cell (ab):1; Memory B Cell:1	Blood Cell:2; T Cell:1; B Cell:1	B Cell:4	not_available:4	1148.5	2322.0	17.06128692626953
vaccination_study_06	B	leiden:22	3	B Cell	False	Memory B Cell	1.0254811954562908	0.9473014573739073	0.0781797380823835	0.9383653494487888	0.0	0.0952380952380952	0.6666666666666666	0.8181818181818182	cluster_parent_insufficient_consensus	CD8 Cytotoxic / T Effector Memory:2; Classical Monocyte:1	Conventional DC 2:1; B Cell:1; CD8 Cytotoxic / T Effector Memory:1	Blood Cell:3	Memory B Cell:2; Plasma Cell:1	B Cell:3	B Cell:3	not_available:2; Naive B Cell:1	1539.0	3465.0	7.641196250915527
vaccination_study_06	Myeloid/DC	leiden:13	3	Plasmacytoid DC	True	Plasmacytoid DC	1.17514871881632	0.8700157323069599	0.3051329865093601	0.7025461955101969	0.0	0.2857142857142857	2.0	0.625	cluster_consensus_marker_source_support	NK Cell:1; Plasma Cell:1; MAIT Cell:1	Plasmacytoid DC:3	Plasmacytoid DC:3	Blood Cell:3	Blood Cell:3	CD8 Cytotoxic / T Effector Memory:3	not_available:3	1030.0	1865.0	10.582690238952637
vaccination_study_06	Artifact/Other	leiden:20	3	Blood Cell	False	Platelet	1.1437665813290607	1.0580522956147749	0.0857142857142858	0.9745554607359932	0.3333333333333333	0.0	0.0	0.0	cluster_parent_insufficient_consensus	B Cell:2; Blood Cell:1	RBC:1; CD8 Cytotoxic / T Effector Memory:1; B Cell:1	Blood Cell:2; RBC:1	Blood Cell:3	Blood Cell:3	B Cell:3	Memory B Cell:1; not_available:1; Naive B Cell:1	2564.0	8021.0	3.576593399047852
vaccination_study_06	B	leiden:24	3	Plasma Cell	True	Plasma Cell	2.050509579125542	1.1375094854117478	0.9130000937137944	0.9873386858008673	1.0	0.1904761904761904	1.3333333333333333	0.4444444444444444	cluster_consensus_marker_availability_warning	Blood Cell:3	Plasmablast:3	Plasma Cell:3	Blood Cell:1; CD4 T Cell (ab):1; Treg:1	T Cell:3	Blood Cell:3	Naive B Cell:2; Plasma Cell:1	1591.0	3186.0	7.024681568145752
vaccination_study_06	Artifact/Other	leiden:26	3	Blood Cell	False	Platelet	1.3927370150414786	0.8594036817081454	0.5333333333333332	0.9548929796757172	0.6666666666666666	0.0	0.0	0.0	cluster_parent_insufficient_consensus	Blood Cell:3	Plasmablast:2; CD4 Naive / T Central Memory:1	Plasma Cell:2; Blood Cell:1	Blood Cell:3	Blood Cell:3	CD4 Naive / T Central Memory:3	Memory B Cell:2; not_available:1	1979.0	11441.0	2.080237627029419
vaccination_study_06	Artifact/Other	leiden:19	2	Blood Cell	False	Platelet	0.5109493373273656	0.5109493373273656	0.0	0.567721485919295	0.0	0.0	0.0	0.0	cluster_parent_insufficient_consensus	Plasma Cell:1; CD8 Cytotoxic / T Effector Memory:1	CD4 Naive / T Central Memory:1; NK Cell:1	Blood Cell:2	Blood Cell:2	Blood Cell:2	B Cell:2	not_available:2	3418.0	12279.0	1.9631428718566892
vaccination_study_06	Artifact/Other	leiden:16	2	Blood Cell	False	HSC	0.9713579128859784	0.2632569358574688	0.7081009770285097	0.634842125428865	0.5	0.0	0.0	0.1666666666666666	cluster_parent_insufficient_consensus	CD8 Naive / T Central Memory:1; Blood Cell:1	CD4 Naive / T Central Memory:1; CD8 Naive / T Central Memory:1	Blood Cell:2	Blood Cell:2	Blood Cell:2	CD8 Naive / T Central Memory:2	not_available:2	1711.5	5884.5	2.035029888153076
vaccination_study_06	T/NK	leiden:12	2	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.066540567706558	0.5036059492502482	0.5629346184563099	0.431076821261255	0.0	0.3571428571428571	2.5	1.0	cluster_consensus_marker_source_support	Memory B Cell:2	CD4 Naive / T Central Memory:2	RBC:1; Blood Cell:1	CD4 Naive / T Central Memory:1; T Cell:1	T Cell:2	Blood Cell:2	CD4 Naive / T Central Memory:2	495.5	917.0	3.986486434936523
vaccination_study_06	B	leiden:14	2	Plasma Cell	True	Plasma Cell	1.246360214264567	0.9868675873839672	0.2594926268805996	0.6388129364844389	0.5	0.1428571428571428	1.0	0.4444444444444444	cluster_consensus_marker_availability_warning	MAIT Cell:2	Plasmablast:2	Plasma Cell:2	Blood Cell:2	Blood Cell:2	MAIT Cell:2	not_available:2	2127.0	5952.0	1.376750349998474
vaccination_study_06	Myeloid/DC	Myeloid_lineage:2	2	Myeloid Cell	False	Plasmacytoid DC	0.9547334381600914	0.9023794388617008	0.0523539992983905	0.4576403281143872	0.0	0.2857142857142857	2.0	0.625	cluster_parent_insufficient_consensus	B Cell:2	Plasmacytoid DC:2	Plasmacytoid DC:2	Blood Cell:2	Blood Cell:2	B Cell:2	not_available:2	935.0	1818.5	16.129562377929688
vaccination_study_06	Myeloid/DC	Myeloid_lineage:0	2	Myeloid Cell	False	Neutrophil	1.1479754088367962	1.0749040262929397	0.0730713825438567	0.8310837875964403	0.5	0.0	0.0	0.3333333333333333	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:1; Myeloid Cell:1	Plasmacytoid DC:2	Plasmacytoid DC:2	B Cell:1; Memory B Cell:1	Blood Cell:1; B Cell:1	Blood Cell:2	not_available:2	816.5	1361.5	10.883472442626951
vaccination_study_06	Myeloid/DC	Myeloid_lineage:9	2	Classical Monocyte	True	Classical Monocyte	1.5455268664180348	1.4363596047102378	0.109167261707797	0.9712203277660704	0.5	0.1428571428571428	1.0	0.375	cluster_consensus_marker_availability_warning	NK Cell:1; CD4 Naive / T Central Memory:1	Classical Monocyte:1; Plasmacytoid DC:1	Classical Monocyte:1; Plasmacytoid DC:1	Blood Cell:2	Blood Cell:2	NK Cell:1; CD8 Cytotoxic / T Effector Memory:1	not_available:2	910.5	1439.0	6.9055376052856445
vaccination_study_06	T/NK	leiden:13	2	T Cell	False	Treg	1.2575110155175118	0.9404044952765758	0.317106520240936	0.9527900172416796	0.5	0.0	0.0	0.8	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:1; CD8 Cytotoxic / T Effector Memory:1	Plasmacytoid DC:1; T Cell:1	Plasmacytoid DC:1; Blood Cell:1	Blood Cell:2	Blood Cell:2	CD8 Cytotoxic / T Effector Memory:2	not_available:1; CD4 T Effector Memory:1	1336.5	2847.0	12.482864379882812
vaccination_study_06	B	leiden:26	1	Plasmablast	True	Plasmablast	1.868981646194764	1.300581937785651	0.5683997084091132	0.886170083073547	1.0	0.1428571428571428	1.0	0.625	cluster_consensus_marker_source_support	Blood Cell:1	Plasmablast:1	Plasma Cell:1	Blood Cell:1	Blood Cell:1	CD4 Naive / T Central Memory:1	Plasma Cell:1	3009.0	14515.0	2.555976629257202
vaccination_study_06	B	leiden:9	1	Plasma Cell	True	Plasma Cell	1.0813147962471357	0.9979747868425832	0.0833400094045524	0.5982862815444365	0.0	0.2857142857142857	2.0	0.4444444444444444	cluster_consensus_marker_availability_warning	Plasmablast:1	Plasmablast:1	Plasma Cell:1	CD4 T Cell (ab):1	T Cell:1	CD4 Naive / T Central Memory:1	Plasma Cell:1	1634.0	4551.0	1.73588228225708
vaccination_study_06	Myeloid/DC	Myeloid_lineage:8	1	Neutrophil	True	Neutrophil	1.6991379160208293	1.3383255418191589	0.3608123742016704	0.9990421289120326	1.0	0.0	0.0	0.3333333333333333	cluster_consensus_marker_availability_warning	Blood Cell:1	Classical Monocyte:1	Classical Monocyte:1	Intermediate Monocyte:1	Monocyte:1	Blood Cell:1	not_available:1	1100.0	3444.0	12.950057983398438
vaccination_study_06	T/NK	leiden:15	1	NK Cell	True	NK Cell	0.9997014427777764	0.6572371514655427	0.3424642913122336	0.8091920792768944	0.0	0.1428571428571428	1.0	1.0	cluster_consensus_marker_source_support	Plasma Cell:1	CD8 Cytotoxic / T Effector Memory:1	Blood Cell:1	Blood Cell:1	T Cell:1	NK Cell:1	not_available:1	1066.0	2067.0	12.046443939208984
vaccination_study_06	T/NK	leiden:8	1	T Cell	False	Treg	1.6179766279454535	1.2451734493062276	0.3728031786392258	0.9088629199393928	1.0	0.0	0.0	0.8	cluster_parent_insufficient_consensus	NK Cell:1	Plasmacytoid DC:1	Plasmacytoid DC:1	Blood Cell:1	Blood Cell:1	NK Cell:1	not_available:1	994.0	1664.0	11.117788314819336
vaccination_study_06	Myeloid/DC	leiden:24	1	Neutrophil	True	Neutrophil	1.6998119089499992	1.17514871881632	0.5246631901336791	0.9997910099444436	1.0	0.0	0.0	0.3333333333333333	cluster_consensus_marker_availability_warning	Blood Cell:1	Plasmacytoid DC:1	Plasmacytoid DC:1	CD4 T Cell (ab):1	T Cell:1	Blood Cell:1	not_available:1	1685.0	3272.0	12.316625595092772
vaccination_study_06	Myeloid/DC	leiden:15	1	Plasmacytoid DC	True	Plasmacytoid DC	1.686896323516606	0.9643143260195108	0.7225819974970952	0.9854403594628957	1.0	0.0	0.0	0.625	cluster_consensus_marker_source_support	Blood Cell:1	Classical Monocyte:1	Classical Monocyte:1	Blood Cell:1	T Cell:1	NK Cell:1	not_available:1	985.0	1997.0	5.007511138916016
vaccination_study_06	Myeloid/DC	leiden:4	1	Neutrophil	True	Neutrophil	1.6871627858374407	1.3963594678715108	0.2908033179659299	0.9857364287082672	1.0	0.0	0.0	0.3333333333333333	cluster_consensus_marker_availability_warning	CD8 Cytotoxic / T Effector Memory:1	Plasmacytoid DC:1	Plasmacytoid DC:1	Blood Cell:1	Blood Cell:1	CD8 Cytotoxic / T Effector Memory:1	not_available:1	860.0	1467.0	15.610088348388672
vaccination_study_06	Artifact/Other	leiden:17	1	Blood Cell	False	Platelet	0.3533525488078858	0.3533525488078858	0.0	0.3926139431198732	0.0	0.0	0.0	0.0	cluster_parent_insufficient_consensus	Blood Cell:1	CD4 Naive / T Central Memory:1	Blood Cell:1	Blood Cell:1	Blood Cell:1	CD8 Cytotoxic / T Effector Memory:1	not_available:1	3334.0	11472.0	0.9762901067733764
