study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
infection_study_01	B	B_lineage:10	246	Naive B Cell	True	Naive B Cell	2.4100485923278967	0.4824776054183963	1.9275709869095004	0.9454792076323648	0.3821138211382114	0.6596980255516838	4.617886178861789	1.0	cluster_consensus_marker_source_support	Naive B Cell:235; Memory B Cell:11	Naive B Cell:227; B Cell:18; Memory B Cell:1	Blood Cell:246	Naive B Cell:207; Memory B Cell:32; Blood Cell:7	B Cell:239; Blood Cell:7	Naive B Cell:235; B Cell:11	Naive B Cell:232; Memory B Cell:13; Plasma Cell:1	1358.5	4567.0	7.108139514923096
infection_study_01	B	B_lineage:11	240	Naive B Cell	True	Naive B Cell	2.3212074867089068	0.4584880926370985	1.8627193940718083	0.944860170417304	0.275	0.6583333333333332	4.608333333333333	1.0	cluster_consensus_marker_source_support	Naive B Cell:200; Blood Cell:40	Naive B Cell:237; B Cell:3	Blood Cell:240	Naive B Cell:190; Memory B Cell:43; Blood Cell:7	B Cell:233; Blood Cell:7	Naive B Cell:240	Naive B Cell:239; Memory B Cell:1	1703.0	6001.0	7.186684608459473
infection_study_01	B	B_lineage:12	227	Naive B Cell	True	Naive B Cell	2.315490592206387	0.4646888470040574	1.8508017452023295	0.951132473964023	0.4537444933920704	0.5770925110132159	4.039647577092511	1.0	cluster_consensus_marker_source_support	Naive B Cell:187; Memory B Cell:37; B Cell:2; NK Cell:1	Naive B Cell:182; B Cell:29; Memory B Cell:16	Blood Cell:227	Naive B Cell:169; Memory B Cell:57; Blood Cell:1	B Cell:226; Blood Cell:1	Naive B Cell:190; B Cell:37	Naive B Cell:189; Memory B Cell:38	1916.0	5700.0	4.948096752166748
infection_study_01	Myeloid/DC	Myeloid_lineage:23	226	Classical Monocyte	True	Classical Monocyte	1.7854611926228183	0.6375279561110119	1.147933236511807	0.7406234068895201	0.1150442477876106	0.5404551201011378	3.7831858407079646	1.0	cluster_consensus_marker_source_support	Classical Monocyte:172; Non-Classical Monocyte:37; Conventional DC 2:9; CD8 Cytotoxic / T Effector Memory:5	Classical Monocyte:176; Non-Classical Monocyte:38; Conventional DC 2:10; NK Cell:1	Classical Monocyte:177; Non-Classical Monocyte:39; Blood Cell:10	Classical Monocyte:136; Intermediate Monocyte:47; Blood Cell:19; Conventional DC 2:11	Monocyte:194; Blood Cell:19; DC:12; Granulocyte:1	Classical Monocyte:194; Non-Classical Monocyte:23; Conventional DC 2:9	not_available:226	3611.5	15297.0	7.623775005340576
infection_study_01	B	B_lineage:13	224	Memory B Cell	True	Memory B Cell	1.7517822168740775	0.8495457266367328	0.9022364902373448	0.9732812613793606	0.3571428571428571	0.3105867346938775	2.174107142857143	1.0	cluster_consensus_marker_source_support	B Cell:169; Memory B Cell:40; Naive B Cell:14; Blood Cell:1	B Cell:209; Memory B Cell:12; Naive B Cell:3	Blood Cell:224	Memory B Cell:215; Naive B Cell:6; Blood Cell:3	B Cell:221; Blood Cell:3	B Cell:221; Naive B Cell:3	Memory B Cell:220; Naive B Cell:4	1953.5	7388.5	7.9520978927612305
infection_study_01	B	B_lineage:14	220	Naive B Cell	True	Naive B Cell	2.5110475301408224	0.3949830675114704	2.116064462629352	0.9738911951059646	0.4454545454545454	0.6727272727272726	4.709090909090909	1.0	cluster_consensus_marker_source_support	Naive B Cell:213; Memory B Cell:6; B Cell:1	Naive B Cell:208; B Cell:12	Blood Cell:220	Naive B Cell:195; Memory B Cell:23; Blood Cell:2	B Cell:218; Blood Cell:2	Naive B Cell:211; B Cell:9	Naive B Cell:209; Memory B Cell:11	1538.0	5129.0	7.828893661499023
infection_study_01	B	B_lineage:16	212	Memory B Cell	True	Memory B Cell	1.8617623156212328	0.8918744740342991	0.9698878415869338	0.9551926298157454	0.3867924528301887	0.3645552560646899	2.55188679245283	1.0	cluster_consensus_marker_source_support	Memory B Cell:105; B Cell:87; Naive B Cell:20	B Cell:181; Memory B Cell:28; Naive B Cell:3	Blood Cell:212	Memory B Cell:209; Blood Cell:2; Naive B Cell:1	B Cell:210; Blood Cell:2	B Cell:205; Naive B Cell:7	Memory B Cell:199; Naive B Cell:13	2676.0	11593.0	8.650165557861328
infection_study_01	B	B_lineage:15	210	Naive B Cell	True	Naive B Cell	2.000621307513611	0.5702911035508806	1.43033020396273	0.9306223144709052	0.1952380952380952	0.5299319727891156	3.7095238095238097	1.0	cluster_consensus_marker_source_support	Naive B Cell:150; Memory B Cell:54; B Cell:3; NK Cell:2	Naive B Cell:143; B Cell:30; Memory B Cell:30; CD4 Naive / T Central Memory:7	Blood Cell:208; HSC:1; Treg:1	Naive B Cell:148; Memory B Cell:59; Blood Cell:2; B Cell:1	B Cell:207; Blood Cell:3	Naive B Cell:171; B Cell:39	Naive B Cell:167; Memory B Cell:39; Plasma Cell:2; not_available:1	727.5	1852.0	8.402738571166992
infection_study_01	B	B_lineage:17	209	Memory B Cell	True	Memory B Cell	2.642003521873984	0.8074725988108692	1.8345309230631148	0.9924441045808754	0.8564593301435407	0.5598086124401912	3.91866028708134	1.0	cluster_consensus_marker_source_support	Memory B Cell:205; B Cell:4	Memory B Cell:200; B Cell:9	Blood Cell:209	Memory B Cell:205; Naive B Cell:3; Blood Cell:1	B Cell:208; Blood Cell:1	B Cell:209	Memory B Cell:209	2471.0	9079.0	7.461902618408203
infection_study_01	T/NK	T_NK_lineage:35	195	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.3561730215018395	1.0119531044296175	0.344219917072222	0.9189061248270336	0.1794871794871795	0.2029304029304029	1.4205128205128206	1.0	cluster_consensus_marker_source_support	CD4 T Effector Memory:72; CD4 Naive / T Central Memory:54; CD8 Cytotoxic / T Effector Memory:36; Treg:25	CD4 Naive / T Central Memory:152; CD8 Naive / T Central Memory:14; Treg:10; CD8 Cytotoxic / T Effector Memory:10	Blood Cell:179; Treg:12; CD4 T Effector Memory:3; CD8 Naive / T Central Memory:1	CD4 T Effector Memory:119; Treg:47; CD8 Cytotoxic / T Effector Memory:18; CD4 Naive / T Central Memory:4	T Cell:191; Blood Cell:4	Classical Monocyte:168; CD8 Cytotoxic / T Effector Memory:21; CD4 T Effector Memory:3; CD4 Naive / T Central Memory:2	not_available:115; CD4 Naive / T Central Memory:65; Treg:8; CD4 T Effector Memory:7	2240.0	8524.0	7.74634838104248
infection_study_01	Myeloid/DC	Myeloid_lineage:24	186	Classical Monocyte	True	Classical Monocyte	2.331173251719091	0.8067389013792666	1.5244343503398246	0.8739439953390139	0.2580645161290322	0.7043010752688172	4.93010752688172	1.0	cluster_consensus_marker_source_support	Classical Monocyte:186	Classical Monocyte:186	Classical Monocyte:186	Classical Monocyte:175; Blood Cell:11	Monocyte:175; Blood Cell:11	Classical Monocyte:184; Non-Classical Monocyte:2	not_available:186	2618.5	9053.0	7.753094673156738
infection_study_01	T/NK	T_NK_lineage:36	184	NK Cell	True	NK Cell	2.337478151627704	0.9754697400043696	1.362008411623334	0.948647221615323	0.3315217391304347	0.641304347826087	4.489130434782608	1.0	cluster_consensus_marker_source_support	NK Cell:133; CD8 Cytotoxic / T Effector Memory:51	NK Cell:179; CD8 Cytotoxic / T Effector Memory:4; ydT Cell:1	Blood Cell:183; NK Cell:1	NK Cell:168; Blood Cell:10; CD8 Cytotoxic / T Effector Memory:5; Lymphoid Cell:1	NK Cell:168; Blood Cell:10; T Cell:5; Lymphoid Cell:1	NK Cell:177; CD8 Cytotoxic / T Effector Memory:7	not_available:184	2179.5	6435.5	7.921225547790527
infection_study_01	B	B_lineage:18	162	Naive B Cell	True	Naive B Cell	2.288699704912108	0.5247192416726683	1.7639804632394394	0.9517788216444542	0.1481481481481481	0.691358024691358	4.839506172839506	1.0	cluster_consensus_marker_source_support	Naive B Cell:159; Memory B Cell:3	Naive B Cell:157; B Cell:5	Blood Cell:162	Naive B Cell:152; Memory B Cell:10	B Cell:162	Naive B Cell:158; B Cell:4	Naive B Cell:158; Memory B Cell:3; Plasma Cell:1	1092.0	3523.0	9.529658317565918
infection_study_01	B	B_lineage:19	149	Naive B Cell	True	Naive B Cell	2.411442566536463	0.4746583992328143	1.936784167303649	0.952843929793897	0.3825503355704698	0.6567593480345159	4.597315436241611	1.0	cluster_consensus_marker_source_support	Naive B Cell:142; Memory B Cell:7	Naive B Cell:140; B Cell:7; Memory B Cell:2	Blood Cell:149	Naive B Cell:119; Memory B Cell:29; Blood Cell:1	B Cell:148; Blood Cell:1	Naive B Cell:143; B Cell:6	Naive B Cell:141; Memory B Cell:6; Plasma Cell:2	1343.0	4962.0	9.19874668121338
infection_study_01	Artifact/Other	leiden:36	144	RBC	True	RBC	2.417082349289581	0.0524905193670214	2.3645918299225595	0.9986982011506808	0.9930555555555556	0.3809523809523809	2.6666666666666665	1.0	cluster_consensus_marker_source_support	Blood Cell:123; NK Cell:11; Naive B Cell:3; Platelet:3	RBC:134; Platelet:5; NK Cell:3; Naive B Cell:1	RBC:134; Platelet:5; NK Cell:3; Blood Cell:2	Blood Cell:141; Platelet:3	RBC:115; Blood Cell:26; Platelet:3	Blood Cell:136; Platelet:8	not_available:126; CD4 Naive / T Central Memory:14; Plasma Cell:3; CD4 T Effector Memory:1	549.5	4031.0	2.0322132110595703
infection_study_01	B	B_lineage:20	132	Naive B Cell	True	Naive B Cell	1.942280312724927	0.7426755341737863	1.1996047785511408	0.942120020391814	0.2575757575757575	0.4675324675324676	3.272727272727273	1.0	cluster_consensus_marker_source_support	Naive B Cell:89; Memory B Cell:31; B Cell:11; CD4 Naive / T Central Memory:1	Naive B Cell:88; Memory B Cell:23; B Cell:18; Platelet:3	Blood Cell:129; Platelet:3	Naive B Cell:72; Memory B Cell:57; Blood Cell:3	B Cell:129; Blood Cell:3	Naive B Cell:93; B Cell:39	Naive B Cell:90; Memory B Cell:42	1629.0	5579.0	7.756122589111328
infection_study_01	B	B_lineage:21	127	Plasma Cell	True	Plasma Cell	2.2417920347077	1.8333555892633804	0.4084364454443197	0.998816546500619	0.4015748031496063	0.5376827896512936	3.763779527559055	1.0	cluster_consensus_marker_source_support	Plasma Cell:72; Plasmablast:53; Blood Cell:1; Memory B Cell:1	Plasmablast:126; CD4 Naive / T Central Memory:1	Plasma Cell:81; Plasmablast:46	Plasma Cell:124; Blood Cell:3	B Cell:124; Blood Cell:3	Plasma Cell:84; NK Cell:43	Plasma Cell:117; Memory B Cell:7; Naive B Cell:3	4233.0	40279.0	7.661096572875977
infection_study_01	Myeloid/DC	Myeloid_lineage:25	119	Non-Classical Monocyte	True	Non-Classical Monocyte	2.181998659197129	0.99239031422051	1.189608344976619	0.969594348554366	0.6302521008403361	0.4237695078031214	2.966386554621849	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:114; Classical Monocyte:5	Non-Classical Monocyte:110; Classical Monocyte:9	Non-Classical Monocyte:110; Classical Monocyte:9	Intermediate Monocyte:108; Non-Classical Monocyte:10; Blood Cell:1	Monocyte:118; Blood Cell:1	Classical Monocyte:110; Non-Classical Monocyte:9	not_available:119	3406.0	13296.0	4.49884033203125
infection_study_01	B	B_lineage:22	118	Naive B Cell	True	Naive B Cell	2.739759216918363	0.4655381272612139	2.274221089657149	0.9742280241788652	0.6610169491525424	0.7021791767554475	4.915254237288136	1.0	cluster_consensus_marker_source_support	Naive B Cell:117; Memory B Cell:1	Naive B Cell:116; B Cell:1; Memory B Cell:1	Blood Cell:118	Naive B Cell:114; Memory B Cell:4	B Cell:118	Naive B Cell:117; B Cell:1	Naive B Cell:116; Memory B Cell:2	1595.5	5177.5	7.377343654632568
infection_study_01	B	B_lineage:23	117	Memory B Cell	True	Memory B Cell	2.42501796688491	0.9063313728487422	1.5186865940361676	0.9866906998761924	0.7264957264957265	0.5030525030525029	3.5213675213675213	1.0	cluster_consensus_marker_source_support	Memory B Cell:111; Naive B Cell:4; B Cell:2	Memory B Cell:78; B Cell:27; Naive B Cell:12	Blood Cell:117	Memory B Cell:111; Naive B Cell:6	B Cell:117	B Cell:114; Naive B Cell:3	Memory B Cell:112; Naive B Cell:5	2178.0	7449.0	6.304768562316895
infection_study_01	B	B_lineage:24	95	Naive B Cell	True	Naive B Cell	2.563067084359358	0.4105746121913917	2.152492472167966	0.9626392833733888	0.631578947368421	0.6270676691729323	4.389473684210526	1.0	cluster_consensus_marker_source_support	Naive B Cell:89; B Cell:3; Blood Cell:2; Memory B Cell:1	Naive B Cell:92; B Cell:3	Blood Cell:95	Naive B Cell:63; Memory B Cell:29; Blood Cell:3	B Cell:92; Blood Cell:3	Naive B Cell:87; B Cell:8	Naive B Cell:86; Memory B Cell:9	2068.0	7949.0	6.565732479095459
infection_study_01	B	B_lineage:25	93	Memory B Cell	True	Memory B Cell	1.620069634554929	1.3179987545420957	0.3020708800128335	0.8787597407326487	0.3870967741935484	0.2734254992319508	1.913978494623656	1.0	cluster_consensus_marker_source_support	Naive B Cell:35; Memory B Cell:30; B Cell:16; CD8 Cytotoxic / T Effector Memory:4	B Cell:36; Naive B Cell:30; Memory B Cell:23; CD8 Cytotoxic / T Effector Memory:2	Blood Cell:92; CD4 Naive / T Central Memory:1	Memory B Cell:64; Naive B Cell:25; Blood Cell:4	B Cell:89; Blood Cell:4	B Cell:82; Naive B Cell:10; Classical Monocyte:1	Memory B Cell:61; Naive B Cell:31; not_available:1	2537.0	10440.0	8.676470756530762
infection_study_01	Myeloid/DC	Myeloid_lineage:26	88	Classical Monocyte	True	Classical Monocyte	2.332652747078135	1.3108735731168548	1.02177917396128	0.9193977132036996	0.2159090909090909	0.7012987012987013	4.909090909090909	1.0	cluster_consensus_marker_source_support	Classical Monocyte:88	Classical Monocyte:88	Classical Monocyte:88	Classical Monocyte:80; Blood Cell:4; Neutrophil:4	Monocyte:80; Blood Cell:4; Granulocyte:4	Classical Monocyte:88	not_available:88	2426.0	7765.5	4.688279151916504
infection_study_01	Myeloid/DC	Myeloid_lineage:27	85	Classical Monocyte	True	Classical Monocyte	1.4906540833506223	1.203699985128419	0.2869540982222034	0.3967118199694123	0.0	0.5966386554621849	4.176470588235294	1.0	cluster_consensus_marker_source_support	Classical Monocyte:52; Non-Classical Monocyte:29; Blood Cell:4	Classical Monocyte:85	Classical Monocyte:85	Classical Monocyte:48; Intermediate Monocyte:24; Blood Cell:13	Monocyte:72; Blood Cell:13	Classical Monocyte:85	not_available:85	2752.0	10211.0	6.669074058532715
infection_study_01	Myeloid/DC	Myeloid_lineage:28	83	Classical Monocyte	True	Classical Monocyte	1.919901122013569	1.498123465490289	0.4217776565232805	0.9452334134440318	0.0120481927710843	0.5576592082616176	3.903614457831325	1.0	cluster_consensus_marker_source_support	Classical Monocyte:79; CD4 Naive / T Central Memory:3; Treg:1	Classical Monocyte:81; Platelet:2	Classical Monocyte:81; Platelet:2	Neutrophil:83	Granulocyte:83	Classical Monocyte:83	not_available:83	581.0	1248.0	1.0917030572891235
infection_study_01	Myeloid/DC	Myeloid_lineage:29	82	Plasmacytoid DC	True	Plasmacytoid DC	2.510687137018222	1.0923893536002995	1.4182977834179225	0.9990987546427792	0.7317073170731707	0.5400696864111496	3.7804878048780486	1.0	cluster_consensus_marker_source_support	Plasmacytoid DC:78; Classical Monocyte:3; Conventional DC 1:1	Plasmacytoid DC:77; Classical Monocyte:3; Blood Cell:2	Plasmacytoid DC:77; Classical Monocyte:3; Blood Cell:2	Plasmacytoid DC:78; Blood Cell:4	DC:78; Blood Cell:4	Conventional DC 2:82	not_available:82	3117.5	12273.5	5.283995628356934
infection_study_01	Myeloid/DC	Myeloid_lineage:30	69	Classical Monocyte	True	Classical Monocyte	2.0412489465963355	0.7895101803010913	1.2517387662952442	0.8739895127812978	0.0144927536231884	0.6542443064182195	4.579710144927536	1.0	cluster_consensus_marker_source_support	Classical Monocyte:66; Non-Classical Monocyte:3	Classical Monocyte:65; Non-Classical Monocyte:3; RBC:1	Classical Monocyte:65; Non-Classical Monocyte:3; RBC:1	Classical Monocyte:53; Blood Cell:12; Non-Classical Monocyte:3; Neutrophil:1	Monocyte:56; Blood Cell:7; RBC:5; Granulocyte:1	Classical Monocyte:67; Non-Classical Monocyte:2	not_available:69	2443.0	9697.0	6.901615142822266
infection_study_01	T/NK	T_NK_lineage:37	68	NK Cell	True	NK Cell	1.2253114540550762	0.9128612554919282	0.312450198563148	0.8122041366251547	0.0441176470588235	0.2415966386554621	1.6911764705882353	1.0	cluster_consensus_marker_source_support	NK Cell:39; CD8 Cytotoxic / T Effector Memory:15; CD4 Naive / T Central Memory:6; Naive B Cell:2	NK Cell:26; CD8 Cytotoxic / T Effector Memory:19; CD4 Naive / T Central Memory:11; CD4 T Effector Memory:7	Blood Cell:53; CD4 T Effector Memory:12; Treg:2; NK Cell:1	NK Cell:21; CD8 Cytotoxic / T Effector Memory:18; Treg:12; Blood Cell:12	T Cell:37; NK Cell:21; Blood Cell:10	Classical Monocyte:23; CD4 T Effector Memory:18; B Cell:9; CD8 Cytotoxic / T Effector Memory:7	not_available:56; CD4 T Effector Memory:6; CD4 Naive / T Central Memory:5; Treg:1	2016.0	5775.5	9.243769645690918
infection_study_01	T/NK	T_NK_lineage:38	59	NK Cell	True	NK Cell	1.5360627090606205	1.0555692982228757	0.4804934108377447	0.8641213312941519	0.0508474576271186	0.37772397094431	2.6440677966101696	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:32; NK Cell:23; Treg:4	NK Cell:42; CD8 Naive / T Central Memory:6; CD8 Cytotoxic / T Effector Memory:4; CD8 T Cell (ab):2	NK Cell:31; Blood Cell:25; CD8 T Cell (ab):2; CD4 T Cell (ab):1	Lymphoid Cell:49; Blood Cell:5; CD8 Cytotoxic / T Effector Memory:3; NK Cell:2	Lymphoid Cell:49; Blood Cell:5; T Cell:3; NK Cell:2	NK Cell:56; CD8 Cytotoxic / T Effector Memory:3	not_available:57; CD4 T Effector Memory:1; CD4 Naive / T Central Memory:1	2359.0	7117.0	7.307242393493652
infection_study_01	Artifact/Other	leiden:22	53	RBC	True	RBC	1.8229442801726905	0.0509673941016461	1.7719768860710443	0.9913516859660622	0.8113207547169812	0.1482479784366576	1.0377358490566038	1.0	cluster_consensus_marker_source_support	NK Cell:17; CD4 Naive / T Central Memory:7; CD8 Cytotoxic / T Effector Memory:7; Classical Monocyte:7	RBC:18; CD4 Naive / T Central Memory:8; CD8 Cytotoxic / T Effector Memory:7; NK Cell:6	Blood Cell:24; RBC:20; Lymphoid Cell:2; Platelet:2	Blood Cell:52; Platelet:1	Blood Cell:35; RBC:17; Platelet:1	Classical Monocyte:45; CD8 Cytotoxic / T Effector Memory:8	not_available:44; CD4 Naive / T Central Memory:7; CD4 T Effector Memory:1; Naive B Cell:1	792.0	2427.0	5.807200908660889
infection_study_01	Myeloid/DC	Myeloid_lineage:31	48	Classical Monocyte	True	Classical Monocyte	1.6518393598426917	1.0143775944942102	0.6374617653484813	0.6478770664918797	0.0	0.5625	3.9375	1.0	cluster_consensus_marker_source_support	Classical Monocyte:38; Non-Classical Monocyte:9; Conventional DC 2:1	Classical Monocyte:40; Non-Classical Monocyte:7; Conventional DC 2:1	Classical Monocyte:40; Non-Classical Monocyte:7; Blood Cell:1	Classical Monocyte:27; Blood Cell:10; Intermediate Monocyte:7; Non-Classical Monocyte:3	Monocyte:37; Blood Cell:10; DC:1	Classical Monocyte:44; Non-Classical Monocyte:3; Conventional DC 2:1	not_available:48	3784.5	16507.5	7.910853385925293
infection_study_01	Artifact/Other	leiden:40	46	Platelet	True	Platelet	2.038629482817816	0.0282253659602359	2.01040411685758	0.9735634695215206	0.4130434782608695	0.437888198757764	3.065217391304348	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:10; NK Cell:9; CD4 Naive / T Central Memory:9; Platelet:6	Platelet:39; CD4 Naive / T Central Memory:7	Platelet:40; Blood Cell:6	Platelet:28; Blood Cell:18	Platelet:28; Blood Cell:18	CD8 Cytotoxic / T Effector Memory:22; Classical Monocyte:17; NK Cell:7	not_available:35; CD4 Naive / T Central Memory:5; CD4 T Effector Memory:4; Naive B Cell:1	1649.0	4809.5	6.739744663238525
infection_study_01	Artifact/Other	leiden:24	36	HSC	True	HSC	1.984318807633752	0.8930471023162742	1.0912717053174776	0.9896311266477316	0.5	0.365079365079365	2.555555555555556	1.0	cluster_consensus_marker_source_support	Blood Cell:16; HSC:13; Platelet:2; CD4 Naive / T Central Memory:2	HSC:25; CD4 Naive / T Central Memory:6; Platelet:3; RBC:1	HSC:25; Blood Cell:7; Platelet:3; RBC:1	Blood Cell:21; HSC:12; Lymphoid Cell:2; Platelet:1	HSC:17; Blood Cell:15; Lymphoid Cell:2; Platelet:1	NK Cell:36	not_available:27; CD4 Naive / T Central Memory:6; CD4 T Effector Memory:2; Naive B Cell:1	3131.0	13091.5	6.705412864685059
infection_study_01	Myeloid/DC	Myeloid_lineage:32	34	Myeloid Cell	False	Conventional DC 2	1.3738172502997266	1.3629301742545392	0.0108870760451873	0.998452406962348	0.2647058823529412	0.1386554621848739	0.9705882352941176	1.0	cluster_parent_insufficient_consensus	Conventional DC 1:33; Classical Monocyte:1	Conventional DC 1:33; Classical Monocyte:1	Conventional DC 1:33; Classical Monocyte:1	Conventional DC 1:32; Non-Classical Monocyte:1; Blood Cell:1	DC:32; Monocyte:1; Blood Cell:1	Conventional DC 2:33; Classical Monocyte:1	not_available:34	4084.0	25075.5	5.9026384353637695
infection_study_01	Artifact/Other	leiden:23	32	Blood Cell	False	RBC	1.179909933986704	1.0972785121258466	0.0826314218608572	0.912697545699512	0.4375	0.0044642857142857	0.03125	1.0	cluster_parent_insufficient_consensus	NK Cell:18; CD8 Cytotoxic / T Effector Memory:5; CD4 Naive / T Central Memory:3; Memory B Cell:2	CD8 Cytotoxic / T Effector Memory:18; NK Cell:9; CD4 Naive / T Central Memory:3; CD4 T Effector Memory:1	Blood Cell:31; Platelet:1	Blood Cell:32	Blood Cell:31; RBC:1	NK Cell:25; CD4 Naive / T Central Memory:4; CD8 Cytotoxic / T Effector Memory:2; Classical Monocyte:1	not_available:31; CD4 Naive / T Central Memory:1	609.0	1118.0	6.899133682250977
infection_study_01	B	B_lineage:27	32	Naive B Cell	True	Naive B Cell	1.688994467680015	0.7288111754424295	0.9601832922375856	0.9351922656762072	0.0625	0.4196428571428571	2.9375	1.0	cluster_consensus_marker_source_support	Naive B Cell:20; Memory B Cell:10; B Cell:2	Naive B Cell:20; Memory B Cell:7; B Cell:5	Blood Cell:32	Naive B Cell:19; Memory B Cell:13	B Cell:32	Naive B Cell:15; Blood Cell:11; B Cell:6	Naive B Cell:20; Memory B Cell:12	1667.0	7033.0	7.0496134757995605
infection_study_01	B	B_lineage:26	28	B Cell	False	Plasmablast	1.6460769909886612	1.569999230848118	0.0760777601405431	0.9973417813706212	0.5357142857142857	0.1683673469387755	1.1785714285714286	1.0	cluster_parent_insufficient_consensus	Plasmablast:26; Memory B Cell:1; Plasma Cell:1	CD4 Naive / T Central Memory:20; Plasmablast:6; Treg:2	Blood Cell:17; Treg:8; Plasma Cell:2; Plasmablast:1	Plasma Cell:26; Blood Cell:2	B Cell:26; Blood Cell:2	NK Cell:27; Plasma Cell:1	Memory B Cell:14; Naive B Cell:10; Plasma Cell:4	543.5	1081.0	7.681288719177246
infection_study_01	Artifact/Other	leiden:6	19	Blood Cell	False	RBC	1.3637649057645205	0.9995004854281212	0.3642644203363991	0.9538908309664264	0.631578947368421	0.0	0.0	1.0	cluster_parent_insufficient_consensus	NK Cell:15; CD8 Cytotoxic / T Effector Memory:4	NK Cell:10; Platelet:5; ydT Cell:3; CD8 Cytotoxic / T Effector Memory:1	Blood Cell:14; Platelet:5	Blood Cell:19	Blood Cell:19	NK Cell:19	not_available:19	1621.0	4360.0	8.555950164794922
infection_study_01	Artifact/Other	leiden:12	17	Blood Cell	False	RBC	1.7216585760369256	0.1088212803146165	1.6128372957223092	0.988584225475202	1.0	0.0168067226890756	0.1176470588235294	1.0	cluster_parent_insufficient_consensus	CD8 Cytotoxic / T Effector Memory:12; NK Cell:4; ydT Cell:1	NK Cell:17	Blood Cell:17	Blood Cell:17	Blood Cell:15; RBC:2	NK Cell:17	not_available:17	1798.0	4720.0	6.0905537605285645
infection_study_01	Artifact/Other	leiden:1	10	Blood Cell	False	Platelet	1.4096935765785448	0.354435765785449	1.0552578107930957	0.9663261961983832	0.2	0.1999999999999999	1.4	1.0	cluster_parent_insufficient_consensus	NK Cell:10	Platelet:6; NK Cell:4	Platelet:6; Blood Cell:4	Blood Cell:9; Platelet:1	Blood Cell:9; Platelet:1	NK Cell:10	not_available:10	1654.0	4464.5	8.74264907836914
infection_study_01	T/NK	leiden:24	9	T Cell	False	CD4 Naive / T Central Memory	0.9027903926117822	0.8012226418496902	0.101567750762092	0.466945233413444	0.0	0.2539682539682539	1.7777777777777777	1.0	cluster_parent_insufficient_consensus	Plasmablast:4; T Cell:2; Classical Monocyte:1; CD4 Naive / T Central Memory:1	CD4 Naive / T Central Memory:7; Lymphoid Cell:2	Treg:4; Blood Cell:3; Lymphoid Cell:2	Blood Cell:4; HSC:2; Lymphoid Cell:2; Plasma Cell:1	B Cell:3; HSC:2; Lymphoid Cell:2; Blood Cell:2	NK Cell:9	CD4 Naive / T Central Memory:8; CD4 T Effector Memory:1	467.0	829.0	5.147058963775635
infection_study_01	Artifact/Other	leiden:0	7	Blood Cell	False	Platelet	1.119371591765393	0.8705288866693718	0.2488427050960212	0.8582586847279877	0.1428571428571428	0.1224489795918367	0.8571428571428571	1.0	cluster_parent_insufficient_consensus	Blood Cell:4; Naive B Cell:2; Memory B Cell:1	Naive B Cell:3; Platelet:2; CD4 Naive / T Central Memory:1; B Cell:1	Blood Cell:5; Platelet:2	Blood Cell:6; Platelet:1	Blood Cell:6; Platelet:1	Naive B Cell:7	Naive B Cell:6; not_available:1	1414.0	3289.0	6.117098808288574
infection_study_01	Artifact/Other	leiden:2	6	Blood Cell	False	HSC	1.2476376447454665	0.6980495775981357	0.5495880671473308	0.9418196052727406	0.5	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Blood Cell:4; CD8 Cytotoxic / T Effector Memory:1; CD4 T Effector Memory:1	Lymphoid Cell:3; CD8 Naive / T Central Memory:2; CD4 T Effector Memory:1	Blood Cell:3; Lymphoid Cell:3	Blood Cell:5; Lymphoid Cell:1	Blood Cell:5; Lymphoid Cell:1	CD4 T Effector Memory:6	not_available:4; CD4 Naive / T Central Memory:2	1343.0	4269.0	6.366483688354492
infection_study_01	Artifact/Other	leiden:5	5	Blood Cell	False	HSC	1.3106123006336028	0.8119281188551453	0.4986841817784575	0.9229025562595586	0.6	0.0	0.0	1.0	cluster_parent_insufficient_consensus	CD8 Cytotoxic / T Effector Memory:2; Blood Cell:2; NK Cell:1	CD4 T Effector Memory:2; CD8 Cytotoxic / T Effector Memory:2; CD4 Naive / T Central Memory:1	Blood Cell:5	Blood Cell:5	Blood Cell:5	CD4 T Effector Memory:3; CD4 Naive / T Central Memory:1; CD8 Cytotoxic / T Effector Memory:1	not_available:4; CD4 Naive / T Central Memory:1	1375.0	3768.0	9.295392990112305
