study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
infection_study_06	B_lineage	8	8097	Naive B Cell	Naive B Cell	Plasmablast	source_supported_marker_tiebreak	0.4985171462681651	1.0	0.5014828537318349	0.4441159277098514	0.0573669260219834	2.42488143756947	1.5073564283067802	Naive B Cell:5870; Memory B Cell:2120; B Cell:55; Plasma Cell:11; Plasmablast:9	Naive B Cell:5217; Memory B Cell:2703; not_available:128; Plasma Cell:25; HSC:19	not_available:8097	screfmapping_missing_for_scope
infection_study_06	B_lineage	9	3287	Plasma Cell	Plasma Cell	Plasmablast	source_supported_marker_tiebreak	0.6444843322178279	1.0	0.3555156677821721	0.1179129905689078	0.2376026772132643	2.9984180103437783	0.4211073927593549	Plasma Cell:2159; Plasmablast:1118; CD8 Cytotoxic / T Effector Memory:3; Treg:3; Classical Monocyte:2	Plasma Cell:3285; not_available:1; Memory B Cell:1	not_available:3287	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	0	14466	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6159971657680077	1.0	0.3840028342319923	0.2566386699847919	0.1273641642472003	2.5291590626296143	1.475885006221485	CD8 Cytotoxic / T Effector Memory:7457; MAIT Cell:2871; CD4 T Effector Memory:2667; CD8 Naive / T Central Memory:817; CD4 Naive / T Central Memory:469	CD8 Cytotoxic / T Effector Memory:9789; MAIT Cell:2629; gdT Cell:774; not_available:551; CD4 T Effector Memory:501	not_available:14466	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	1	25257	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.857461772973829	1.0	0.1425382270261709	0.114114423724116	0.0284238033020548	3.31096773171794	2.4469660443626484	CD4 Naive / T Central Memory:22824; CD4 T Effector Memory:1149; CD8 Naive / T Central Memory:892; Treg:329; CD8 Cytotoxic / T Effector Memory:28	CD4 Naive / T Central Memory:20445; CD4 T Effector Memory:2501; CD8 Naive / T Central Memory:1041; Treg:851; not_available:373	not_available:25257	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	10	7828	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.5322253449156873	0.6391159938681655	0.1068906489524782	0.0452657128257537	0.0616249361267245	2.3151091128631007	0.5475331036653492	CD4 Naive / T Central Memory:3889; CD4 T Effector Memory:2695; Treg:522; CD8 Cytotoxic / T Effector Memory:409; CD8 Naive / T Central Memory:137	CD4 T Effector Memory:4541; CD4 Naive / T Central Memory:944; Treg:901; CD8 Cytotoxic / T Effector Memory:539; not_available:408	not_available:7828	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	11	7075	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8202388692579505	1.0	0.1797611307420494	0.0668212014134275	0.1129399293286219	2.986162826855124	1.9850108833922264	NK Cell:6006; CD8 Cytotoxic / T Effector Memory:865; Classical Monocyte:115; Treg:35; gdT Cell:30	NK Cell:3985; Lymphoid Cell:1234; not_available:737; CD8 Cytotoxic / T Effector Memory:709; gdT Cell:362	not_available:7075	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	12	24369	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.7926913291476876	1.0	0.2073086708523123	0.2023597603512659	0.0049489105010464	3.3278712708769342	2.725154704747836	CD8 Naive / T Central Memory:20797; CD4 Naive / T Central Memory:1730; CD4 T Effector Memory:1579; CD8 Cytotoxic / T Effector Memory:211; Treg:21	CD8 Naive / T Central Memory:22318; CD4 T Effector Memory:998; not_available:523; CD8 Cytotoxic / T Effector Memory:294; CD4 Naive / T Central Memory:177	not_available:24369	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	13	32373	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.847519445216693	1.0	0.152480554783307	0.1289818058258425	0.0234987489574645	3.3350924226979277	2.482211163624008	CD4 Naive / T Central Memory:29059; CD4 T Effector Memory:2246; CD8 Naive / T Central Memory:725; Treg:276; CD8 Cytotoxic / T Effector Memory:39	CD4 Naive / T Central Memory:25942; CD4 T Effector Memory:3860; Treg:1060; CD8 Naive / T Central Memory:813; not_available:637	not_available:32373	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	14	11232	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8838612891737891	1.0	0.1161387108262108	0.0257006766381766	0.0904380341880341	3.0699704415954416	2.009112624643875	NK Cell:9950; CD8 Cytotoxic / T Effector Memory:1274; MAIT Cell:6; Classical Monocyte:1; CD4 T Effector Memory:1	NK Cell:8578; CD8 Cytotoxic / T Effector Memory:1595; not_available:637; gdT Cell:326; Lymphoid Cell:95	not_available:11232	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	15	40632	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.835273282142154	1.0	0.164726717857846	0.1403838354006694	0.0243428824571766	3.3684048040952943	2.515956487497539	CD4 Naive / T Central Memory:38211; CD4 T Effector Memory:1227; CD8 Naive / T Central Memory:807; Treg:308; CD8 Cytotoxic / T Effector Memory:29	CD4 Naive / T Central Memory:36689; CD4 T Effector Memory:1212; Treg:1103; CD8 Naive / T Central Memory:1056; not_available:490	not_available:40632	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	16	9471	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7752666033153839	1.0	0.2247333966846161	0.0328423608911413	0.1918910357934748	2.885876359412945	1.8017036215816704	CD8 Cytotoxic / T Effector Memory:7257; NK Cell:2125; MAIT Cell:31; gdT Cell:26; Classical Monocyte:17	CD8 Cytotoxic / T Effector Memory:7077; gdT Cell:1199; NK Cell:622; not_available:480; Lymphoid Cell:83	not_available:9471	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	17	10196	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6679104550804238	1.0	0.3320895449195762	0.2233998626912514	0.1086896822283248	2.097431836014123	0.5799622400941544	MAIT Cell:3501; CD8 Cytotoxic / T Effector Memory:3401; CD4 T Effector Memory:2514; CD8 Naive / T Central Memory:395; CD4 Naive / T Central Memory:224	CD8 Cytotoxic / T Effector Memory:4740; MAIT Cell:3620; gdT Cell:762; CD4 T Effector Memory:555; not_available:417	not_available:10196	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	18	15014	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7875945783934994	0.9006260823231651	0.1130315039296656	0.0576881577194618	0.0553433462102038	2.9964573731184228	2.021007792726788	CD4 Naive / T Central Memory:10341; CD4 T Effector Memory:3109; CD8 Naive / T Central Memory:787; Treg:673; CD8 Cytotoxic / T Effector Memory:86	CD4 Naive / T Central Memory:7693; CD4 T Effector Memory:4942; Treg:1099; CD8 Naive / T Central Memory:785; not_available:348	not_available:15014	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	19	12958	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.629642305911406	1.0	0.3703576940885939	0.0367703349282296	0.3335873591603642	3.162550162062047	2.4841406852909405	CD8 Cytotoxic / T Effector Memory:12462; NK Cell:289; MAIT Cell:108; CD4 T Effector Memory:45; CD4 Naive / T Central Memory:23	CD8 Cytotoxic / T Effector Memory:11913; gdT Cell:531; not_available:279; NK Cell:135; Lymphoid Cell:55	not_available:12958	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	2	8041	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8539422957343614	1.0	0.1460577042656385	0.0377689342121626	0.1082887700534759	3.261879119512499	2.4079368237781376	NK Cell:7918; CD8 Cytotoxic / T Effector Memory:103; Treg:13; Classical Monocyte:6; CD4 T Effector Memory:1	NK Cell:7297; Lymphoid Cell:429; not_available:177; CD8 Cytotoxic / T Effector Memory:71; gdT Cell:61	not_available:8041	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	20	5005	Treg	NKT Cell	NKT Cell	raw_marker_winner	0.8383926073926073	1.0	0.1616073926073926	0.0944295704295704	0.0671778221778221	1.9278981018981016	0.673438397795525	Treg:2777; CD4 T Effector Memory:873; NK Cell:650; CD8 Cytotoxic / T Effector Memory:538; Blood Cell:75	Lymphoid Cell:4475; not_available:175; Treg:167; CD4 T Effector Memory:128; CD8 Cytotoxic / T Effector Memory:51	not_available:5005	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	21	15319	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7763803120308114	0.9022129381813434	0.125832626150532	0.0742887916965859	0.051543834453946	2.439427627158233	0.3689530530998741	CD4 T Effector Memory:8250; CD4 Naive / T Central Memory:5963; Treg:534; CD8 Naive / T Central Memory:395; CD8 Cytotoxic / T Effector Memory:97	CD4 T Effector Memory:11417; CD4 Naive / T Central Memory:1982; Treg:874; not_available:388; CD8 Naive / T Central Memory:342	not_available:15319	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	22	7183	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8707538632883196	1.0	0.1292461367116803	0.0569191145760824	0.0723270221355979	3.197634832242796	2.3268809689544763	NK Cell:6983; CD8 Cytotoxic / T Effector Memory:130; MAIT Cell:15; Classical Monocyte:14; CD4 Naive / T Central Memory:13	NK Cell:6897; not_available:149; gdT Cell:55; Lymphoid Cell:52; CD8 Cytotoxic / T Effector Memory:21	not_available:7183	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	23	16156	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8599873112156474	1.0	0.1400126887843525	0.0313611042337212	0.1086515845506313	3.305338016835851	2.4453507056202035	NK Cell:16057; CD8 Cytotoxic / T Effector Memory:71; Classical Monocyte:11; Treg:7; CD4 Naive / T Central Memory:4	NK Cell:15380; not_available:373; Lymphoid Cell:336; CD8 Cytotoxic / T Effector Memory:36; gdT Cell:22	not_available:16156	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	24	12997	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.5936127567900285	1.0	0.4063872432099715	0.1663260752481342	0.2400611679618373	3.1596972378241137	2.609160916409168	CD8 Cytotoxic / T Effector Memory:12369; CD4 T Effector Memory:197; MAIT Cell:159; Treg:90; NK Cell:76	CD8 Cytotoxic / T Effector Memory:12346; gdT Cell:286; not_available:200; Lymphoid Cell:81; MAIT Cell:70	not_available:12997	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	25	25299	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.8160192102454642	0.9296019605518004	0.1135827503063362	0.0698320091703229	0.0437507411360132	2.4662006325356023	0.2778532670270843	CD4 T Effector Memory:14879; CD4 Naive / T Central Memory:7848; Treg:2225; CD8 Naive / T Central Memory:202; CD8 Cytotoxic / T Effector Memory:91	CD4 T Effector Memory:19796; Treg:3164; CD4 Naive / T Central Memory:1638; not_available:485; CD8 Cytotoxic / T Effector Memory:124	not_available:25299	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	26	6235	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.5458291900561347	1.0	0.4541708099438653	0.0937979149959903	0.3603728949478749	2.1698476343223736	0.3476062550120287	CD8 Cytotoxic / T Effector Memory:3157; NK Cell:2027; Treg:820; CD4 T Effector Memory:155; T Cell:38	Lymphoid Cell:5845; CD8 Cytotoxic / T Effector Memory:267; not_available:103; gdT Cell:7; NK Cell:7	not_available:6235	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	27	16472	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.8002540675084993	0.8941233608547838	0.0938692933462846	0.0631854055366683	0.0306838878096163	2.665445024330377	0.4560244925188179	CD4 T Effector Memory:8194; CD4 Naive / T Central Memory:7577; Treg:224; CD8 Naive / T Central Memory:211; CD8 Cytotoxic / T Effector Memory:185	CD4 T Effector Memory:12502; CD4 Naive / T Central Memory:2121; Treg:585; not_available:532; CD8 Cytotoxic / T Effector Memory:477	not_available:16472	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	28	28775	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8296990443092963	1.0	0.1703009556907037	0.1485685490877497	0.0217324066029539	3.3536608166811472	2.5333741094700266	CD4 Naive / T Central Memory:26427; CD4 T Effector Memory:1580; CD8 Naive / T Central Memory:422; Treg:298; CD8 Cytotoxic / T Effector Memory:19	CD4 Naive / T Central Memory:24476; CD4 T Effector Memory:2646; Treg:903; not_available:379; CD8 Naive / T Central Memory:317	not_available:28775	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	29	14776	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8552074309691391	1.0	0.1447925690308608	0.0329676502436383	0.1118249187872225	3.304365389821332	2.449157958852193	NK Cell:14740; CD8 Cytotoxic / T Effector Memory:28; Classical Monocyte:5; Treg:3	NK Cell:14521; not_available:151; Lymphoid Cell:92; gdT Cell:8; CD8 Cytotoxic / T Effector Memory:4	not_available:14776	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	3	7493	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.5932116642199387	1.0	0.4067883357800613	0.0446603496596823	0.362127986120379	3.120056719604965	2.526845055385026	CD8 Cytotoxic / T Effector Memory:7217; NK Cell:143; Treg:46; MAIT Cell:41; CD4 T Effector Memory:21	CD8 Cytotoxic / T Effector Memory:6738; gdT Cell:510; not_available:125; Lymphoid Cell:62; MAIT Cell:34	not_available:7493	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	30	16930	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.5416066154754873	1.0	0.4583933845245126	0.0631836975782634	0.3952096869462492	3.138216184288246	2.607541642055523	CD8 Cytotoxic / T Effector Memory:16812; NK Cell:82; CD4 Naive / T Central Memory:9; Treg:7; Classical Monocyte:6	CD8 Cytotoxic / T Effector Memory:16721; Lymphoid Cell:104; not_available:82; gdT Cell:16; NK Cell:6	not_available:16930	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	31	23911	CD4 T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.7764859269792146	0.9210823470369286	0.144596420057714	0.0864526786834511	0.0581437413742629	2.4340847308770024	0.1148933507566467	CD4 T Effector Memory:16380; CD4 Naive / T Central Memory:6424; Treg:496; CD8 Naive / T Central Memory:349; CD8 Cytotoxic / T Effector Memory:156	CD4 T Effector Memory:21389; CD4 Naive / T Central Memory:681; Treg:643; not_available:590; CD8 Cytotoxic / T Effector Memory:345	not_available:23911	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	4	13775	Treg	Treg	NKT Cell	source_supported_marker_tiebreak	0.8667713251853311	0.9701103451490334	0.1033390199637023	0.0605059891107078	0.0428330308529945	2.403733212341198	0.7139057504295956	Treg:7625; CD4 T Effector Memory:4870; CD4 Naive / T Central Memory:848; CD8 Cytotoxic / T Effector Memory:299; Classical Monocyte:58	Treg:8453; CD4 T Effector Memory:4084; CD8 Cytotoxic / T Effector Memory:660; not_available:470; Lymphoid Cell:68	not_available:13775	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	5	19617	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7411383493908344	1.0	0.2588616506091655	0.2130939491257582	0.0457677014834072	3.0220681551715347	2.1852939287352804	CD4 Naive / T Central Memory:14892; CD4 T Effector Memory:2823; Treg:538; CD8 Naive / T Central Memory:515; Classical Monocyte:498	CD4 Naive / T Central Memory:10422; CD4 T Effector Memory:5260; Treg:1620; not_available:1036; CD8 Naive / T Central Memory:788	not_available:19617	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	6	5186	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8751253374469726	1.0	0.1248746625530273	0.029049363671423	0.0958252988816043	3.238932124951793	2.3638067875048203	NK Cell:4802; CD8 Cytotoxic / T Effector Memory:363; Classical Monocyte:10; Treg:4; MAIT Cell:4	NK Cell:4575; not_available:207; CD8 Cytotoxic / T Effector Memory:199; Lymphoid Cell:126; gdT Cell:70	not_available:5186	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	7	6173	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7054786975538636	1.0	0.2945213024461364	0.0388433500728981	0.2556779523732382	2.904634699497813	1.9892612992062209	CD8 Cytotoxic / T Effector Memory:4972; NK Cell:846; CD4 Naive / T Central Memory:121; CD4 T Effector Memory:105; MAIT Cell:54	CD8 Cytotoxic / T Effector Memory:4484; NK Cell:544; not_available:471; gdT Cell:442; Lymphoid Cell:103	not_available:6173	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	8	10393	CD4 T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.7546925815452707	0.9281246993168478	0.173432117771577	0.0995217935148657	0.0739103242567112	2.5302008563456173	0.5167568152899786	CD4 T Effector Memory:8571; CD4 Naive / T Central Memory:1180; Treg:331; CD8 Cytotoxic / T Effector Memory:119; CD8 Naive / T Central Memory:112	CD4 T Effector Memory:9576; Treg:270; not_available:221; CD8 Cytotoxic / T Effector Memory:202; MAIT Cell:64	not_available:10393	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	9	12264	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7318199608610567	1.0	0.2681800391389433	0.057502446183953	0.2106775929549902	3.09793542074364	2.1404413323548592	CD8 Cytotoxic / T Effector Memory:11142; NK Cell:449; MAIT Cell:271; CD4 T Effector Memory:172; Classical Monocyte:125	CD8 Cytotoxic / T Effector Memory:10191; gdT Cell:1395; not_available:413; NK Cell:101; MAIT Cell:71	not_available:12264	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	0	2137	B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.4237371409489542	0.7192386227770622	0.2955014818281079	0.2441210419591327	0.0513804398689752	0.6679457182966775	0.2022025291774829	Classical Monocyte:1672; Blood Cell:179; CD4 Naive / T Central Memory:153; Memory B Cell:125; NK Cell:3	not_available:1400; Memory B Cell:424; Naive B Cell:106; Plasma Cell:81; HSC:43	not_available:2137	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	1	1429	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7232155353393982	1.0	0.2767844646606018	0.1865465360391882	0.0902379286214135	3.2749300209937022	2.8041112666200143	Naive B Cell:1378; Memory B Cell:47; B Cell:4	Naive B Cell:1114; Memory B Cell:233; not_available:82	not_available:1429	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	10	1064	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.4322666840859199	0.980048638973138	0.547781954887218	0.4199154135338346	0.1278665413533834	0.9460526315789474	0.4132220377185913	Classical Monocyte:1060; CD4 Naive / T Central Memory:1; Memory B Cell:1; Conventional DC 2:1; Non-Classical Monocyte:1	not_available:696; Memory B Cell:261; Naive B Cell:27; Conventional DC 2:19; Conventional DC 1:16	not_available:1064	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	11	1005	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.4817661691542289	1.0	0.5182338308457711	0.4374875621890547	0.0807462686567164	2.8893107893759185	2.091723724699301	Memory B Cell:917; Naive B Cell:81; B Cell:7	Memory B Cell:920; Naive B Cell:73; not_available:12	not_available:1005	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	12	957	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5260313479623824	1.0	0.4739686520376175	0.4739686520376175	0.0	3.117253918495297	2.6242549634273766	Memory B Cell:857; B Cell:73; Naive B Cell:27	Memory B Cell:943; Naive B Cell:8; not_available:6	not_available:957	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	13	883	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.6531189127972821	1.0	0.346881087202718	0.346881087202718	0.0	3.250174405436014	2.958836361048335	Memory B Cell:866; Naive B Cell:8; B Cell:8; Plasma Cell:1	Memory B Cell:881; not_available:1; Naive B Cell:1	not_available:883	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	14	876	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7671860730593607	1.0	0.2328139269406392	0.1764212328767123	0.0563926940639269	3.324720319634703	2.995268264840182	Naive B Cell:844; Memory B Cell:32	Naive B Cell:752; Memory B Cell:97; not_available:27	not_available:876	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	15	793	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5895132408575032	1.0	0.4104867591424968	0.4104867591424968	0.0	3.1895132408575035	2.7870526866402545	Memory B Cell:787; Naive B Cell:6	Memory B Cell:793	not_available:793	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	16	764	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6996858638743455	1.0	0.3003141361256544	0.2484162303664921	0.0518979057591623	3.2868586387434555	3.1295287958115185	Naive B Cell:736; Memory B Cell:27; CD4 Naive / T Central Memory:1	Naive B Cell:730; Memory B Cell:23; not_available:11	not_available:764	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	17	755	Naive B Cell	Naive B Cell	Memory B Cell	source_supported_marker_tiebreak	0.4645299917565934	0.9455154222201696	0.4809854304635762	0.4809854304635762	0.0	2.2922847682119203	0.1194104055943996	Naive B Cell:423; Memory B Cell:294; NK Cell:13; CD4 Naive / T Central Memory:12; CD4 T Effector Memory:6	Memory B Cell:382; Naive B Cell:314; not_available:50; CD4 Naive / T Central Memory:5; Treg:4	not_available:755	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	18	656	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.8418978658536586	1.0	0.1581021341463414	0.0788338414634146	0.0792682926829268	3.345251524390244	1.9025685975609756	Naive B Cell:615; Memory B Cell:41	Memory B Cell:345; Naive B Cell:247; not_available:64	not_available:656	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	19	630	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.2521031746031745	0.5761904761904761	0.3240873015873016	0.2232936507936508	0.1007936507936508	2.5740507936507937	1.8654396825396824	Memory B Cell:567; Naive B Cell:50; Classical Monocyte:9; B Cell:3; NK Cell:1	Memory B Cell:483; Naive B Cell:82; not_available:64; Plasma Cell:1	not_available:630	marker_final_disagreement;weak_marker_specificity;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	2	1397	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5150429491768075	1.0	0.4849570508231925	0.3363886900501073	0.1485683607730851	3.110604867573372	2.5373765211166788	Naive B Cell:1388; Memory B Cell:9	Naive B Cell:1007; Memory B Cell:302; not_available:88	not_available:1397	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	20	620	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.4535322580645161	0.9612903225806452	0.507758064516129	0.4453387096774193	0.0624193548387096	3.0084553516392267	2.2346005129295494	Memory B Cell:562; Naive B Cell:56; B Cell:1; Plasmacytoid DC:1	Memory B Cell:594; Naive B Cell:19; not_available:7	not_available:620	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	21	596	Naive B Cell	Naive B Cell	Plasma Cell	source_supported_marker_tiebreak	0.4	1.0	0.6	0.5	0.3032718120805369	2.242953020134228	0.6057883552384005	Naive B Cell:380; Memory B Cell:173; NK Cell:32; Plasma Cell:5; B Cell:5	Memory B Cell:263; Naive B Cell:209; not_available:85; NK Cell:24; CD8 Cytotoxic / T Effector Memory:7	not_available:596	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	22	587	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.4	1.0	0.6	0.4881686541737648	0.2727427597955706	0.4604763879895992	0.0294712772570608	Classical Monocyte:585; CD4 Naive / T Central Memory:1; Memory B Cell:1	not_available:405; Memory B Cell:91; Naive B Cell:35; Plasmacytoid DC:23; Conventional DC 2:11	not_available:587	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	23	543	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.675512584407612	1.0	0.324487415592388	0.1092940454266421	0.2151933701657458	2.985635359116022	0.8162001227747084	Plasma Cell:454; Memory B Cell:61; Classical Monocyte:12; Naive B Cell:8; B Cell:5	Plasma Cell:529; not_available:13; Memory B Cell:1	not_available:543	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	24	543	Naive B Cell	Naive B Cell	Memory B Cell	source_supported_marker_tiebreak	0.5	1.0	0.5	0.5	0.0	2.5060773480662983	0.1895027624309393	Naive B Cell:397; Memory B Cell:140; B Cell:6	Memory B Cell:345; Naive B Cell:158; not_available:40	not_available:543	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	25	525	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5151161904761905	1.0	0.4848838095238095	0.4848838095238095	0.0	3.085401904761905	2.5271161904761903	Memory B Cell:506; Naive B Cell:19	Memory B Cell:509; Naive B Cell:13; not_available:3	not_available:525	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	26	430	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.3839919374304829	0.6997314723142039	0.315739534883721	0.315739534883721	0.0	2.9416663560351344	2.7793407746397856	Memory B Cell:410; Naive B Cell:19; CD4 Naive / T Central Memory:1	Memory B Cell:416; Naive B Cell:12; not_available:2	not_available:430	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	27	390	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.670225641025641	1.0	0.329774358974359	0.329774358974359	0.0	3.134328205128205	2.3307128205128205	B Cell:214; Memory B Cell:143; Naive B Cell:32; Classical Monocyte:1	Memory B Cell:345; Naive B Cell:32; not_available:13	not_available:390	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	28	357	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5341316526610644	1.0	0.4658683473389355	0.3545238095238095	0.111344537815126	2.129089635854342	0.5889444932897452	Naive B Cell:216; Memory B Cell:141	Memory B Cell:192; Naive B Cell:150; not_available:15	not_available:357	screfmapping_missing_for_scope
