study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
infection_study_04	Myeloid/DC	Myeloid_lineage:15	141	Classical Monocyte	True	Classical Monocyte	1.8159595406540425	0.888370156888408	0.9275893837656345	0.8620421778965888	0.22695035460992907	0.45187436676798376	3.1631205673758864	1.0	cluster_consensus_marker_source_support	Classical Monocyte:89; CD4 Naive / T Central Memory:18; Plasma Cell:10; Blood Cell:6	Classical Monocyte:130; RBC:4; Conventional DC 1:2; Non-Classical Monocyte:2	Classical Monocyte:131; RBC:4; Conventional DC 1:2; Non-Classical Monocyte:2	Classical Monocyte:51; Blood Cell:48; Neutrophil:16; Plasma Cell:12	Monocyte:59; Blood Cell:47; Granulocyte:16; B Cell:12	Blood Cell:49; Classical Monocyte:45; Plasma Cell:41; Conventional DC 2:5	not_available:141	823.0	1682.0	0.0
infection_study_04	B	B_lineage:15	119	Plasma Cell	True	Plasma Cell	2.249083001491775	1.3717449225217537	0.8773380789700211	0.9606324399661845	0.4789915966386555	0.5270108043217288	3.689075630252101	0.8888888888888888	cluster_consensus_marker_source_support	Plasma Cell:76; Plasmablast:22; Classical Monocyte:13; CD4 Naive / T Central Memory:5	Plasmablast:90; Classical Monocyte:17; RBC:7; B Cell:3	Plasma Cell:66; Plasmablast:24; Classical Monocyte:17; RBC:8	Plasma Cell:113; Blood Cell:3; Naive B Cell:2; Memory B Cell:1	B Cell:116; Blood Cell:3	Plasma Cell:115; Classical Monocyte:2; Blood Cell:1; B Cell:1	Plasma Cell:69; Memory B Cell:38; Naive B Cell:12	999.0	2186.0	0.0
infection_study_04	B	B_lineage:16	96	B Cell	False	Naive B Cell	1.3635662693516641	1.3196118283834202	0.04395444096824397	0.953069664358992	0.21875	0.17410714285714282	1.21875	1.0	cluster_parent_insufficient_consensus	B Cell:29; Naive B Cell:20; CD4 Naive / T Central Memory:19; Memory B Cell:13	B Cell:77; Naive B Cell:12; Memory B Cell:6; CD4 Naive / T Central Memory:1	Blood Cell:96	Memory B Cell:56; Naive B Cell:32; Blood Cell:5; B Cell:2	B Cell:90; Blood Cell:6	B Cell:96	Naive B Cell:53; Memory B Cell:43	773.0	1731.5	0.0
infection_study_04	Artifact/Other	leiden:22	95	Blood Cell	False	HSC	0.19700566963367705	0.12287564995152903	0.07413001968214802	0.21254598213265702	0.0	0.003007518796992481	0.021052631578947368	1.0	cluster_parent_insufficient_consensus	NK Cell:40; CD8 Cytotoxic / T Effector Memory:25; Blood Cell:14; CD4 Naive / T Central Memory:8	CD8 Cytotoxic / T Effector Memory:45; B Cell:27; NK Cell:11; CD4 Naive / T Central Memory:7	Blood Cell:92; Lymphoid Cell:2; HSC:1	Blood Cell:95	Blood Cell:94; RBC:1	B Cell:95	not_available:91; Naive B Cell:2; Memory B Cell:2	1112.0	1964.0	0.0
infection_study_04	Artifact/Other	leiden:33	81	Blood Cell	False	RBC	1.2428028510282263	0.8175299502669439	0.42527290076128244	0.9389951333196244	0.07407407407407407	0.17813051146384476	1.2469135802469136	1.0	cluster_parent_insufficient_consensus	Blood Cell:45; CD4 Naive / T Central Memory:24; Treg:3; CD8 Cytotoxic / T Effector Memory:2	RBC:50; HSC:14; CD4 Naive / T Central Memory:7; NK Cell:6	RBC:51; HSC:15; Blood Cell:6; NK Cell:5	Blood Cell:70; Neutrophil:11	Myeloid Cell:44; Blood Cell:24; Granulocyte:11; HSC:2	Blood Cell:81	not_available:64; CD4 T Effector Memory:10; CD4 Naive / T Central Memory:6; Naive B Cell:1	783.0	2085.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:21	79	Classical Monocyte	True	Classical Monocyte	1.9682966445154189	0.7174290942530582	1.2508675502623605	0.8100623757625608	0.0759493670886076	0.6202531645569621	4.341772151898734	1.0	cluster_consensus_marker_source_support	Classical Monocyte:61; Blood Cell:7; CD4 Naive / T Central Memory:6; Non-Classical Monocyte:3	Classical Monocyte:75; Non-Classical Monocyte:3; Lymphoid Cell:1	Classical Monocyte:75; Non-Classical Monocyte:3; Lymphoid Cell:1	Classical Monocyte:59; Blood Cell:8; Intermediate Monocyte:8; Neutrophil:2	Monocyte:69; Blood Cell:7; Granulocyte:3	Classical Monocyte:73; Blood Cell:4; Non-Classical Monocyte:2	not_available:79	1117.0	2178.0	0.0
infection_study_04	B	B_lineage:18	70	Plasma Cell	True	Plasma Cell	2.278589348139009	1.5988142030408707	0.6797751450981382	0.9650992757100099	0.37142857142857144	0.5857142857142857	4.1	0.8888888888888888	cluster_consensus_marker_source_support	Plasma Cell:46; Plasmablast:12; CD4 Naive / T Central Memory:9; T Cell:1	Plasmablast:65; CD4 Naive / T Central Memory:3; B Cell:1; Memory B Cell:1	Plasma Cell:52; Plasmablast:13; Blood Cell:4; CD4 Naive / T Central Memory:1	Plasma Cell:67; Blood Cell:2; Memory B Cell:1	B Cell:68; Blood Cell:2	Plasma Cell:69; B Cell:1	Plasma Cell:53; Naive B Cell:8; Memory B Cell:7; not_available:2	1018.0	2286.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:20	69	Classical Monocyte	True	Classical Monocyte	1.6206740465142415	1.149141125216012	0.47153292129822955	0.9240523682226335	0.11594202898550725	0.3664596273291924	2.5652173913043477	1.0	cluster_consensus_marker_source_support	Classical Monocyte:35; Blood Cell:13; CD4 Naive / T Central Memory:9; Treg:6	Classical Monocyte:63; RBC:6	Classical Monocyte:63; RBC:6	Neutrophil:43; Blood Cell:14; Classical Monocyte:12	Granulocyte:43; Monocyte:12; Myeloid Cell:10; Blood Cell:4	Blood Cell:63; Classical Monocyte:4; Plasma Cell:2	not_available:69	908.0	1979.0	0.0
infection_study_04	Artifact/Other	leiden:4	66	Blood Cell	False	RBC	0.9261234447230745	0.7598396719463962	0.16628377277667827	0.8171453378115932	0.18181818181818182	0.023809523809523808	0.16666666666666666	1.0	cluster_parent_insufficient_consensus	Blood Cell:26; CD4 Naive / T Central Memory:23; Plasma Cell:6; NK Cell:5	CD8 Cytotoxic / T Effector Memory:53; CD4 Naive / T Central Memory:7; CD8 Naive / T Central Memory:3; CD4 T Effector Memory:1	Blood Cell:63; CD4 Naive / T Central Memory:2; Classical Monocyte:1	Blood Cell:65; Platelet:1	Blood Cell:62; RBC:2; Platelet:1; T Cell:1	CD8 Cytotoxic / T Effector Memory:51; RBC:9; NK Cell:2; Blood Cell:2	not_available:64; CD4 T Effector Memory:2	660.5	1549.5	0.0
infection_study_04	B	B_lineage:17	65	Plasma Cell	True	Plasma Cell	1.798110061848495	1.160252455749063	0.6378576060994321	0.9431992140196952	0.2	0.41538461538461535	2.9076923076923076	0.8888888888888888	cluster_consensus_marker_source_support	Plasma Cell:30; CD4 Naive / T Central Memory:11; Naive B Cell:8; Blood Cell:5	Plasmablast:44; Naive B Cell:11; B Cell:6; Classical Monocyte:2	Plasma Cell:35; Blood Cell:19; Plasmablast:8; Classical Monocyte:2	Plasma Cell:48; Naive B Cell:13; Memory B Cell:4	B Cell:65	Plasma Cell:44; B Cell:18; Platelet:2; Blood Cell:1	Plasma Cell:32; Naive B Cell:22; Memory B Cell:11	837.0	2052.0	0.0
infection_study_04	B	B_lineage:19	64	Plasma Cell	True	Plasma Cell	2.3941037094973705	1.6182065377045327	0.7758971717928378	0.9750953915050151	0.421875	0.6205357142857143	4.34375	0.8888888888888888	cluster_consensus_marker_source_support	Plasma Cell:53; Plasmablast:10; CD4 Naive / T Central Memory:1	Plasmablast:64	Plasma Cell:46; Plasmablast:18	Plasma Cell:62; Blood Cell:2	B Cell:62; Blood Cell:2	Plasma Cell:64	Plasma Cell:53; Naive B Cell:9; Memory B Cell:2	855.5	2237.5	0.0
infection_study_04	B	leiden:17	63	Plasma Cell	True	Plasma Cell	1.6642950167934742	0.8566620643733537	0.8076329524201206	0.9356364384125025	0.3492063492063492	0.28571428571428553	2.0	0.8888888888888888	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:19; Blood Cell:10; NK Cell:8; Classical Monocyte:7	Classical Monocyte:42; CD4 Naive / T Central Memory:13; Plasmablast:3; B Cell:1	Classical Monocyte:44; Blood Cell:9; CD4 Naive / T Central Memory:3; Plasma Cell:3	Plasma Cell:53; Blood Cell:9; Plasmacytoid DC:1	B Cell:53; Blood Cell:9; DC:1	Plasma Cell:63	Memory B Cell:26; not_available:22; Naive B Cell:14; Plasma Cell:1	706.0	1578.0	0.0
infection_study_04	Artifact/Other	leiden:17	60	Blood Cell	False	RBC	0.8966957492435593	0.7443913222290767	0.15230442701448266	0.7174926314346426	0.16666666666666666	0.0619047619047619	0.43333333333333335	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:19; Blood Cell:13; Plasma Cell:10; Classical Monocyte:6	CD4 Naive / T Central Memory:29; RBC:11; Classical Monocyte:10; CD8 Cytotoxic / T Effector Memory:4	Blood Cell:35; RBC:11; Classical Monocyte:10; HSC:4	Blood Cell:60	Blood Cell:55; RBC:4; Myeloid Cell:1	Plasma Cell:60	not_available:46; Memory B Cell:4; CD4 Naive / T Central Memory:4; Naive B Cell:3	637.0	1587.0	0.0
infection_study_04	B	B_lineage:20	47	Plasma Cell	True	Plasma Cell	2.42449843024088	1.401614698670627	1.022883731570253	0.9691319944250234	0.48936170212765956	0.6109422492401217	4.276595744680851	0.8888888888888888	cluster_consensus_marker_source_support	Plasma Cell:40; Plasmablast:4; CD4 Naive / T Central Memory:3	Plasmablast:43; CD4 Naive / T Central Memory:4	Plasma Cell:40; Blood Cell:4; Plasmablast:3	Plasma Cell:47	B Cell:47	Plasma Cell:47	Plasma Cell:27; Naive B Cell:15; Memory B Cell:4; not_available:1	893.0	2218.0	0.0
infection_study_04	T/NK	T_NK_lineage:27	38	T Cell	False	NK Cell	0.7692077974083883	0.7057776690337813	0.06343012837460704	0.4582676445723947	0.02631578947368421	0.17669172932330826	1.236842105263158	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:16; NK Cell:9; CD8 Cytotoxic / T Effector Memory:5; Treg:3	CD4 Naive / T Central Memory:17; NK Cell:10; CD8 Naive / T Central Memory:4; CD8 Cytotoxic / T Effector Memory:4	Blood Cell:21; CD4 Naive / T Central Memory:9; CD8 Naive / T Central Memory:4; Treg:2	Blood Cell:11; NK Cell:11; Treg:6; ydT Cell:2	T Cell:18; NK Cell:11; Blood Cell:7; Granulocyte:1	Classical Monocyte:28; NK Cell:5; CD4 Naive / T Central Memory:3; CD8 Cytotoxic / T Effector Memory:2	not_available:26; CD4 Naive / T Central Memory:6; CD4 T Effector Memory:5; Treg:1	985.0	1780.0	0.0
infection_study_04	Artifact/Other	leiden:0	37	Blood Cell	False	RBC	1.0061392978419506	0.8524498279896183	0.15368946985233223	0.8536682888934586	0.2972972972972973	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Blood Cell:13; CD4 Naive / T Central Memory:9; NK Cell:8; CD8 Cytotoxic / T Effector Memory:4	CD8 Cytotoxic / T Effector Memory:19; NK Cell:16; Lymphoid Cell:1; ydT Cell:1	Blood Cell:36; Lymphoid Cell:1	Blood Cell:37	Blood Cell:37	NK Cell:37	not_available:35; CD4 T Effector Memory:2	748.0	1574.0	0.0
infection_study_04	B	leiden:22	35	Naive B Cell	True	Naive B Cell	1.3286045818697618	0.7079217917888931	0.6206827900808687	0.93881234720223	0.34285714285714286	0.11020408163265305	0.7714285714285715	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:15; CD8 Cytotoxic / T Effector Memory:6; NK Cell:6; CD8 Naive / T Central Memory:3	B Cell:24; CD4 Naive / T Central Memory:5; Naive B Cell:4; Memory B Cell:1	Blood Cell:32; CD4 Naive / T Central Memory:2; CD8 Naive / T Central Memory:1	Blood Cell:20; Naive B Cell:6; Memory B Cell:5; CD8 Cytotoxic / T Effector Memory:2	Blood Cell:19; B Cell:12; T Cell:3; NK Cell:1	B Cell:35	Naive B Cell:15; Memory B Cell:12; not_available:6; Treg:1	1143.0	2066.0	0.0
infection_study_04	B	B_lineage:21	32	B Cell	False	Plasma Cell	1.1756915374107693	1.1369685636438411	0.038722973766928126	0.6659469463294263	0.03125	0.2901785714285714	2.03125	0.8888888888888888	cluster_parent_insufficient_consensus	Plasma Cell:12; Naive B Cell:7; CD4 Naive / T Central Memory:4; B Cell:4	Plasmablast:14; B Cell:8; Naive B Cell:6; CD4 Naive / T Central Memory:1	Blood Cell:16; Plasma Cell:13; Plasmablast:1; RBC:1	Plasma Cell:17; Naive B Cell:9; Memory B Cell:6	B Cell:32	RBC:16; Plasma Cell:9; B Cell:7	Plasma Cell:14; Naive B Cell:13; Memory B Cell:4; not_available:1	697.0	1970.0	0.0
infection_study_04	Artifact/Other	leiden:5	28	Blood Cell	False	RBC	1.223704398477466	0.7985032754619431	0.42520112301552293	0.7462928690565951	0.03571428571428571	0.2755102040816326	1.9285714285714286	1.0	cluster_parent_insufficient_consensus	Classical Monocyte:17; CD4 Naive / T Central Memory:11	RBC:27; Classical Monocyte:1	RBC:27; Classical Monocyte:1	Blood Cell:28	Blood Cell:28	Classical Monocyte:22; Blood Cell:6	not_available:27; CD4 T Effector Memory:1	528.0	1647.0	0.0
infection_study_04	Artifact/Other	leiden:30	25	Blood Cell	False	HSC	0.2896051819864281	0.2415792720542875	0.04802590993214059	0.3217835355404757	0.0	0.0	0.0	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:12; CD8 Cytotoxic / T Effector Memory:6; NK Cell:4; Blood Cell:2	CD8 Cytotoxic / T Effector Memory:11; CD4 Naive / T Central Memory:6; NK Cell:3; B Cell:2	Blood Cell:25	Blood Cell:25	Blood Cell:25	Classical Monocyte:25	not_available:24; Naive B Cell:1	996.0	1829.0	0.0
infection_study_04	Artifact/Other	leiden:12	18	Blood Cell	False	RBC	1.1147645486325313	0.7145554870107615	0.4002090616217697	0.7386272762583681	0.16666666666666666	0.16666666666666663	1.1666666666666667	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:10; Classical Monocyte:5; CD8 Cytotoxic / T Effector Memory:1; Blood Cell:1	RBC:10; Classical Monocyte:4; CD4 Naive / T Central Memory:4	RBC:10; Classical Monocyte:4; Blood Cell:4	Blood Cell:18	Blood Cell:15; Myeloid Cell:2; RBC:1	Classical Monocyte:10; Blood Cell:8	not_available:16; CD4 Naive / T Central Memory:2	680.0	1726.0	0.0
infection_study_04	Artifact/Other	leiden:8	18	Blood Cell	False	HSC	0.45620232464772875	0.4471896634450614	0.00901266120266736	0.47338177165444284	0.0	0.015873015873015872	0.1111111111111111	1.0	cluster_parent_insufficient_consensus	Blood Cell:9; CD4 Naive / T Central Memory:4; NK Cell:2; CD8 Cytotoxic / T Effector Memory:2	B Cell:7; CD8 Cytotoxic / T Effector Memory:6; Naive B Cell:2; CD4 Naive / T Central Memory:1	Blood Cell:17; HSC:1	Blood Cell:18	Blood Cell:18	B Cell:18	not_available:8; Naive B Cell:7; Memory B Cell:2; Treg:1	646.0	1625.0	0.0
infection_study_04	B	B_lineage:22	15	Plasma Cell	True	Plasma Cell	1.8373743427043858	1.2386815898475367	0.5986927528568491	0.9589873649096351	0.2	0.4285714285714286	3.0	0.8888888888888888	cluster_consensus_marker_source_support	Plasma Cell:7; Plasmablast:3; B Cell:2; Blood Cell:1	Plasmablast:11; B Cell:2; Naive B Cell:2	Plasma Cell:7; Blood Cell:4; Plasmablast:4	Plasma Cell:11; Memory B Cell:2; Naive B Cell:2	B Cell:15	Plasma Cell:11; B Cell:3; Classical Monocyte:1	Plasma Cell:9; Memory B Cell:3; Naive B Cell:3	1063.0	2114.0	0.0
infection_study_04	T/NK	leiden:17	15	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.2853970212390942	0.7872712317499485	0.49812578948914565	0.623986108255078	0.0	0.380952380952381	2.6666666666666665	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:9; Plasma Cell:4; Treg:1; NK Cell:1	CD4 Naive / T Central Memory:15	CD4 Naive / T Central Memory:11; Blood Cell:4	Blood Cell:7; Plasma Cell:7; Neutrophil:1	B Cell:7; Blood Cell:6; Granulocyte:1; T Cell:1	Plasma Cell:15	CD4 T Effector Memory:7; CD4 Naive / T Central Memory:5; not_available:3	511.0	1555.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:22	14	Classical Monocyte	True	Classical Monocyte	2.087189607490127	0.8911029556794958	1.1960866518106312	0.9438161171659012	0.21428571428571427	0.5612244897959183	3.9285714285714284	1.0	cluster_consensus_marker_source_support	Classical Monocyte:14	Classical Monocyte:13; RBC:1	Classical Monocyte:13; RBC:1	Classical Monocyte:11; Neutrophil:3	Monocyte:11; Granulocyte:3	RBC:10; Classical Monocyte:4	not_available:14	1073.0	2267.0	0.0
infection_study_04	Artifact/Other	leiden:14	13	Blood Cell	False	RBC	0.9331140276544347	0.8113945174710134	0.12171951018342131	0.6900290172961363	0.07692307692307693	0.13186813186813184	0.9230769230769231	1.0	cluster_parent_insufficient_consensus	Classical Monocyte:7; CD4 Naive / T Central Memory:4; CD8 Cytotoxic / T Effector Memory:2	RBC:6; CD8 Cytotoxic / T Effector Memory:4; CD4 Naive / T Central Memory:2; Classical Monocyte:1	RBC:6; Blood Cell:4; Classical Monocyte:3	Blood Cell:13	Blood Cell:12; Myeloid Cell:1	Blood Cell:8; Classical Monocyte:5	not_available:12; CD4 T Effector Memory:1	1257.0	2243.0	0.0
infection_study_04	Artifact/Other	leiden:18	12	Blood Cell	False	RBC	0.9852295760994096	0.7980259099321407	0.1872036661672689	0.7732709575707726	0.3333333333333333	0.011904761904761904	0.08333333333333333	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:8; Blood Cell:2; B Cell:1; CD8 Cytotoxic / T Effector Memory:1	CD8 Cytotoxic / T Effector Memory:7; CD8 Naive / T Central Memory:2; CD4 Naive / T Central Memory:2; ydT Cell:1	Blood Cell:11; Lymphoid Cell:1	Blood Cell:12	Blood Cell:11; RBC:1	CD8 Cytotoxic / T Effector Memory:12	not_available:12	1180.0	2129.5	0.0
infection_study_04	Artifact/Other	leiden:34	12	Blood Cell	False	HSC	0.8635153197614641	0.8048360800211509	0.058679239740313194	0.6076096145497749	0.0	0.16666666666666666	1.1666666666666667	1.0	cluster_parent_insufficient_consensus	Blood Cell:8; CD8 Cytotoxic / T Effector Memory:2; Classical Monocyte:1; NK Cell:1	CD8 Cytotoxic / T Effector Memory:4; HSC:3; Lymphoid Cell:3; CD4 Naive / T Central Memory:1	Blood Cell:5; HSC:3; Lymphoid Cell:3; RBC:1	Blood Cell:11; HSC:1	HSC:7; Blood Cell:5	Classical Monocyte:12	not_available:10; CD4 T Effector Memory:1; CD4 Naive / T Central Memory:1	829.0	1684.0	0.0
infection_study_04	Myeloid/DC	leiden:17	11	Myeloid Cell	False	Classical Monocyte	1.5122261657733587	1.4480324528442976	0.06419371292906106	0.8880435030959398	0.18181818181818182	0.29870129870129863	2.090909090909091	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:4; Plasma Cell:3; Plasmablast:2; Classical Monocyte:1	Classical Monocyte:11	Classical Monocyte:11	Blood Cell:10; Plasma Cell:1	Blood Cell:9; B Cell:1; Myeloid Cell:1	Plasma Cell:11	not_available:11	629.0	1571.0	0.0
infection_study_04	Artifact/Other	leiden:9	11	Blood Cell	False	Platelet	1.014962037756609	0.3554287476866132	0.659533290069996	0.8304773002490461	0.2727272727272727	0.025974025974025972	0.18181818181818182	1.0	cluster_parent_insufficient_consensus	Blood Cell:5; NK Cell:2; CD4 Naive / T Central Memory:2; Treg:1	Naive B Cell:5; B Cell:5; CD4 Naive / T Central Memory:1	Blood Cell:11	Blood Cell:10; Platelet:1	Blood Cell:10; Platelet:1	B Cell:11	Naive B Cell:7; not_available:3; Memory B Cell:1	557.0	1584.0	0.0
infection_study_04	Artifact/Other	leiden:21	10	RBC	True	RBC	1.1714824770130137	0.3653899709174231	0.8060925060955906	0.8540281490620787	0.3	0.08571428571428572	0.6	1.0	cluster_consensus_marker_source_support	Blood Cell:4; CD4 Naive / T Central Memory:4; CD8 Cytotoxic / T Effector Memory:1; CD8 Naive / T Central Memory:1	CD4 Naive / T Central Memory:5; NK Cell:2; HSC:1; B Cell:1	Blood Cell:5; NK Cell:2; HSC:1; RBC:1	Blood Cell:10	Blood Cell:6; RBC:3; Myeloid Cell:1	NK Cell:6; Plasma Cell:2; B Cell:1; RBC:1	not_available:9; CD4 Naive / T Central Memory:1	846.5	1890.0	0.0
infection_study_04	Artifact/Other	leiden:6	10	Blood Cell	False	RBC	1.3486796803854175	0.7498560559325519	0.5988236244528656	0.8064694861425274	0.1	0.2857142857142857	2.0	1.0	cluster_parent_insufficient_consensus	Classical Monocyte:10	RBC:10	RBC:10	Blood Cell:10	Blood Cell:10	Classical Monocyte:10	not_available:10	645.0	1659.0	0.0
infection_study_04	B	leiden:13	9	Plasma Cell	True	Plasma Cell	1.7282414343487753	1.2416429207915944	0.48659851355718087	0.9537779605638952	0.3333333333333333	0.31746031746031744	2.2222222222222223	0.8888888888888888	cluster_consensus_marker_source_support	Classical Monocyte:4; CD4 Naive / T Central Memory:3; Non-Classical Monocyte:1; T Cell:1	Plasmablast:4; Classical Monocyte:4; RBC:1	Classical Monocyte:4; Plasma Cell:3; RBC:1; Plasmablast:1	Plasma Cell:7; Blood Cell:2	B Cell:7; Blood Cell:2	Plasma Cell:9	Memory B Cell:5; not_available:3; Plasma Cell:1	1189.0	2204.0	0.0
infection_study_04	Artifact/Other	leiden:7	9	Blood Cell	False	Platelet	0.5757591335938036	0.49270438588760607	0.08305474770619753	0.5409669385610163	0.1111111111111111	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Classical Monocyte:5; Blood Cell:2; NK Cell:2	RBC:3; B Cell:3; Classical Monocyte:1; NK Cell:1	Blood Cell:5; RBC:3; Classical Monocyte:1	Blood Cell:9	Blood Cell:9	Classical Monocyte:6; Blood Cell:3	not_available:9	834.0	1668.0	0.0
infection_study_04	T/NK	T_NK_lineage:28	8	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.059848418084075	0.9132065009841074	0.14664191709996766	0.42364109945849615	0.0	0.3571428571428571	2.5	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:7; Treg:1	CD4 Naive / T Central Memory:4; NK Cell:2; CD4 T Cell (ab):1; Treg:1	CD4 Naive / T Central Memory:4; NK Cell:2; CD4 T Cell (ab):1; Treg:1	Blood Cell:6; Treg:1; HSC:1	Myeloid Cell:5; T Cell:1; Blood Cell:1; HSC:1	Blood Cell:8	CD4 Naive / T Central Memory:5; CD4 T Effector Memory:1; not_available:1; Treg:1	823.5	2056.0	0.0
infection_study_04	T/NK	leiden:21	8	NK Cell	True	NK Cell	1.189600775535384	0.7545085338268559	0.435092241708528	0.5320960998012201	0.125	0.3214285714285714	2.25	1.0	cluster_consensus_marker_source_support	Myeloid Cell:2; Classical Monocyte:2; T Cell:2; CD4 Naive / T Central Memory:1	NK Cell:5; CD4 T Cell (ab):1; Classical Monocyte:1; CD4 Naive / T Central Memory:1	NK Cell:5; CD4 T Cell (ab):1; Classical Monocyte:1; Blood Cell:1	Blood Cell:7; Plasma Cell:1	Blood Cell:4; Myeloid Cell:3; B Cell:1	NK Cell:7; Plasma Cell:1	CD4 Naive / T Central Memory:4; not_available:4	1214.0	2150.5	0.0
infection_study_04	Artifact/Other	leiden:2	8	Blood Cell	False	RBC	0.4777555007197204	0.455305367057372	0.02245013366234838	0.3086172230219115	0.25	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Blood Cell:5; CD8 Cytotoxic / T Effector Memory:2; NK Cell:1	CD8 Cytotoxic / T Effector Memory:7; NK Cell:1	Blood Cell:8	Blood Cell:8	Blood Cell:8	CD8 Cytotoxic / T Effector Memory:8	not_available:8	807.5	1556.5	0.0
infection_study_04	T/NK	leiden:22	7	T Cell	False	CD8 Naive / T Central Memory	1.3558926840322805	1.3540140670703815	0.001878616961898949	0.8670916443896086	0.42857142857142855	0.12244897959183673	0.8571428571428571	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:6; Treg:1	CD8 Naive / T Central Memory:3; CD4 Naive / T Central Memory:3; Treg:1	CD8 Naive / T Central Memory:3; CD4 Naive / T Central Memory:2; Treg:1; Blood Cell:1	Naive B Cell:4; Memory B Cell:2; B Cell:1	B Cell:6; Blood Cell:1	B Cell:7	not_available:2; CD4 Naive / T Central Memory:2; Treg:2; CD4 T Effector Memory:1	996.0	1975.0	0.0
infection_study_04	Artifact/Other	leiden:24	7	Blood Cell	False	Platelet	1.2637642842454686	0.5277006299126683	0.7360636543328003	0.8962460301140128	0.5714285714285714	0.0	0.0	1.0	cluster_parent_insufficient_consensus	NK Cell:3; CD4 Naive / T Central Memory:2; Blood Cell:1; Classical Monocyte:1	NK Cell:4; CD4 Naive / T Central Memory:2; CD8 Cytotoxic / T Effector Memory:1	Blood Cell:7	Blood Cell:7	Blood Cell:6; RBC:1	NK Cell:7	not_available:7	823.0	1851.0	0.0
infection_study_04	Myeloid/DC	leiden:30	6	Neutrophil	True	Neutrophil	1.7449869275285685	1.094701977027702	0.6502849505008665	0.9970754221216899	0.8333333333333334	0.09523809523809523	0.6666666666666666	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:3; CD8 Cytotoxic / T Effector Memory:1; NK Cell:1; Treg:1	CD4 Naive / T Central Memory:4; Classical Monocyte:1; NK Cell:1	Blood Cell:4; Classical Monocyte:2	Neutrophil:4; Blood Cell:2	Granulocyte:4; Blood Cell:2	Classical Monocyte:6	not_available:5; CD4 Naive / T Central Memory:1	1196.5	2103.5	0.0
infection_study_04	B	leiden:16	5	Plasma Cell	True	Plasma Cell	1.9442619194500748	1.0172486119679212	0.9270133074821536	0.9634656247857976	0.6	0.3142857142857142	2.2	0.8888888888888888	cluster_consensus_marker_source_support	Classical Monocyte:4; Plasma Cell:1	Classical Monocyte:5	Classical Monocyte:5	Plasma Cell:5	B Cell:5	Plasma Cell:5	not_available:4; Memory B Cell:1	1132.0	2273.0	0.0
infection_study_04	T/NK	leiden:8	5	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.443393261067536	1.0207065009841076	0.4226867600834283	0.6990083853131355	0.0	0.42857142857142855	3.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:3; NK Cell:1; Treg:1	CD4 Naive / T Central Memory:5	CD4 Naive / T Central Memory:5	Memory B Cell:2; B Cell:2; Naive B Cell:1	B Cell:3; Blood Cell:2	B Cell:5	Treg:3; CD4 Naive / T Central Memory:2	663.0	1639.0	0.0
infection_study_04	B	leiden:8	4	Memory B Cell	True	Memory B Cell	1.6874842102170908	0.8130577832613614	0.8744264269557295	0.9781570589713711	0.5	0.21428571428571425	1.5	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:1; Classical Monocyte:1; Memory B Cell:1; Treg:1	B Cell:4	Blood Cell:4	Blood Cell:2; Memory B Cell:1; Intermediate Monocyte:1	Blood Cell:2; B Cell:1; Monocyte:1	B Cell:4	Memory B Cell:4	1047.0	2180.0	0.0
